player_name,pitcher,events,p_throws,pitch_name,release_speed,hit_distance_sc,launch_speed,launch_angle,bat_score,post_bat_score,delta_run_exp
"Ohtani, Shohei",656849,single,L,Sinker,91.4,21,114.1,-5,2,3,0.9
"Ohtani, Shohei",605347,home_run,R,Sinker,95.9,380,103,34,7,9,2
"Ohtani, Shohei",686730,single,R,Changeup,86.2,162,113.5,8,0,0,0.9
"Ohtani, Shohei",668881,triple,R,Split-Finger,87.3,32,102.1,-2,1,1,1.6
"Ohtani, Shohei",676714,single,L,Slider,83.6,157,73,15,0,0,0.9
"Ohtani, Shohei",694297,single,R,Changeup,87,41,102.6,0,1,2,0.9
"Ohtani, Shohei",694297,double,R,4-Seam Fastball,95,235,94.2,14,0,0,1.25
"Ohtani, Shohei",664747,single,R,4-Seam Fastball,94,164,100.3,11,2,3,0.9
"Ohtani, Shohei",594580,single,L,Sweeper,81.7,35,80.6,-1,2,2,0.9
"Ohtani, Shohei",593423,home_run,R,4-Seam Fastball,95.3,368,104.5,28,1,3,2
"Ohtani, Shohei",657277,single,R,Sinker,91.9,12,103.1,-11,0,0,0.9
"Ohtani, Shohei",666808,single,R,Cutter,101,256,95.7,13,1,1,0.9
"Ohtani, Shohei",676775,single,R,Sinker,92.3,281,109.4,10,4,4,0.9
"Ohtani, Shohei",676775,home_run,R,Slider,88.7,446,113.4,29,0,1,2
"Ohtani, Shohei",678495,double,R,4-Seam Fastball,97.6,236,90.4,15,5,6,1.25
"Ohtani, Shohei",663855,single,R,Sinker,98.6,2,86.8,-46,1,2,0.9
"Ohtani, Shohei",663855,single,R,Sinker,95,194,106,12,1,1,0.9
"Ohtani, Shohei",650633,single,R,Sinker,92.6,247,78.9,26,0,0,0.9
"Ohtani, Shohei",673513,double,L,Slider,87.1,299,107.2,13,0,0,1.25
"Ohtani, Shohei",682610,single,R,Changeup,89.4,84,101.2,4,6,6,0.9
"Ohtani, Shohei",682610,home_run,R,4-Seam Fastball,96.1,441,107.6,27,0,2,2
"Ohtani, Shohei",608331,single,L,Slider,83.4,203,75,16,2,2,0.9
"Ohtani, Shohei",608331,single,L,4-Seam Fastball,98.4,14,97.4,-9,2,2,0.9
"Ohtani, Shohei",608331,home_run,L,Curveball,74.6,412,104.3,31,0,2,2
"Ohtani, Shohei",621345,home_run,L,4-Seam Fastball,93.8,464,110.6,26,4,5,2
"Ohtani, Shohei",693821,single,R,Sinker,90.3,214,95,11,4,5,0.9
"Ohtani, Shohei",693821,home_run,R,4-Seam Fastball,90.2,392,103.4,34,2,3,2
"Ohtani, Shohei",623451,single,R,Sinker,91.1,288,93.7,18,10,10,0.9
"Ohtani, Shohei",628452,single,R,Changeup,88.5,149,84.9,8,2,3,0.9
"Ohtani, Shohei",676714,single,L,Slider,82.9,36,77.8,-2,0,0,0.9
"Ohtani, Shohei",663531,single,L,4-Seam Fastball,90.5,253,107.7,12,7,8,0.9
"Ohtani, Shohei",674072,single,L,Curveball,80,142,102,4,0,0,0.9
"Ohtani, Shohei",579328,single,L,4-Seam Fastball,98.2,153,119.2,6,2,3,0.9
"Ohtani, Shohei",605135,home_run,R,Slider,83.2,360,96.1,37,0,1,2
"Ohtani, Shohei",598264,double,R,4-Seam Fastball,92.8,386,101.9,29,8,9,1.25
"Ohtani, Shohei",663432,double,R,4-Seam Fastball,93.9,250,105.7,11,7,8,1.25
"Ohtani, Shohei",663623,double,R,4-Seam Fastball,96.7,323,115.6,13,0,0,1.25
"Ohtani, Shohei",598264,home_run,R,Split-Finger,85.6,450,118.7,25,3,4,2
"Ohtani, Shohei",605288,single,R,Sinker,92.8,33,101,-2,3,3,0.9
"Ohtani, Shohei",605288,home_run,R,Slider,81.7,423,110,30,0,2,2
"Ohtani, Shohei",676130,double,R,Slider,87.5,328,103.4,21,1,1,1.25
"Ohtani, Shohei",640455,single,L,Sweeper,78.6,263,107.8,11,1,2,0.9
"Ohtani, Shohei",663623,single,R,Curveball,80.6,244,106.7,12,0,0,0.9
"Ohtani, Shohei",640451,single,R,4-Seam Fastball,98.6,276,99,13,0,0,0.9
"Ohtani, Shohei",663623,single,R,Cutter,92.3,270,107.9,15,0,0,0.9
"Ohtani, Shohei",663432,single,R,4-Seam Fastball,94.4,1,54.2,-73,6,6,0.9
"Ohtani, Shohei",571578,single,L,Sinker,92.4,238,93.1,13,0,0,0.9
"Ohtani, Shohei",680730,single,L,Curveball,80.6,18,107.3,-6,0,0,0.9
"Ohtani, Shohei",593974,single,L,Changeup,87.7,185,108.6,8,3,3,0.9
"Ohtani, Shohei",650633,double,R,Slider,85.6,226,85.2,53,7,7,1.25
"Ohtani, Shohei",673513,double,L,Split-Finger,86,240,107.9,14,7,7,1.25
"Ohtani, Shohei",650633,home_run,R,4-Seam Fastball,95.4,403,107.3,25,0,1,2
"Ohtani, Shohei",663978,single,R,Slider,87.9,276,104.3,17,2,2,0.9
"Ohtani, Shohei",686973,double,R,Cutter,89.3,121,114,6,0,0,1.25
"Ohtani, Shohei",543351,home_run,R,Slider,85.6,362,106.9,38,3,4,2
"Ohtani, Shohei",641927,double,R,4-Seam Fastball,92.5,396,110.1,16,0,0,1.25
"Ohtani, Shohei",595345,double,L,Sinker,92.9,249,88.3,20,1,1,1.25
"Ohtani, Shohei",694037,double,R,4-Seam Fastball,97,395,106.8,20,0,1,1.25
"Ohtani, Shohei",643410,triple,R,Curveball,72.3,279,107.9,16,0,0,1.6
"Ohtani, Shohei",696136,single,L,Sinker,91.3,198,78.2,17,0,0,0.9
"Ohtani, Shohei",696136,single,L,Slider,81.9,158,106.1,7,0,0,0.9
"Ohtani, Shohei",543294,home_run,R,Changeup,79.4,379,105.2,32,2,4,2
"Ohtani, Shohei",543294,double,R,Sinker,88.2,304,106.1,12,0,0,1.25
"Ohtani, Shohei",690986,single,L,4-Seam Fastball,92.9,103,69.7,10,1,1,0.9
"Ohtani, Shohei",573124,home_run,L,Sinker,93.2,430,105.6,24,4,5,2
"Ohtani, Shohei",676775,double,R,Split-Finger,88.7,87,98.9,4,1,1,1.25
"Ohtani, Shohei",571927,double,L,Changeup,83.4,310,115.8,16,0,0,1.25
"Ohtani, Shohei",458681,single,R,Changeup,85.3,202,113.9,11,0,0,0.9
"Ohtani, Shohei",571945,single,R,Slider,87,121,113,7,5,5,0.9
"Ohtani, Shohei",571945,double,R,Changeup,86.9,218,91.5,15,0,0,1.25
"Ohtani, Shohei",605397,single,R,Cutter,89.9,201,108.7,12,0,0,0.9
"Ohtani, Shohei",506433,single,R,Sinker,94.7,220,112.3,11,0,0,0.9
"Ohtani, Shohei",670970,single,L,Sinker,98.3,215,74.6,22,4,5,0.9
"Ohtani, Shohei",676664,double,L,Slider,80.5,73,100.9,2,0,0,1.25
"Ohtani, Shohei",650911,single,L,Sinker,93.6,84,98.3,4,3,4,0.9
"Ohtani, Shohei",547179,single,R,Changeup,82.1,202,104.3,10,3,4,0.9
"Ohtani, Shohei",547179,single,R,Changeup,83.2,1,54.2,-69,1,2,0.9
"Ohtani, Shohei",571479,double,R,4-Seam Fastball,94.4,343,118.6,13,6,7,1.25
"Ohtani, Shohei",592836,single,R,4-Seam Fastball,92.7,119,106.1,6,0,0,0.9
"Ohtani, Shohei",471911,triple,R,Slider,84.4,275,91.2,21,3,4,1.6
"Ohtani, Shohei",471911,double,R,4-Seam Fastball,94.3,382,109.6,19,0,0,1.25
"Ohtani, Shohei",673540,double,R,Slider,86.5,337,115.4,19,0,0,1.25
"Ohtani, Shohei",680689,double,R,Curveball,79.2,208,85.4,18,1,1,1.25
"Ohtani, Shohei",671096,home_run,L,4-Seam Fastball,92.9,442,115.7,20,0,2,2
"Ohtani, Shohei",681867,double,R,Changeup,83.2,149,95.5,9,1,1,1.25
"Ohtani, Shohei",541640,home_run,R,Cutter,89.9,389,102.1,28,1,5,2
"Ohtani, Shohei",541640,single,R,Changeup,83.6,99,94.9,6,0,0,0.9
"Ohtani, Shohei",592351,single,R,4-Seam Fastball,96.9,95,80.7,5,1,1,0.9
"Ohtani, Shohei",592351,home_run,R,4-Seam Fastball,95.7,437,109.1,32,0,1,2
"Ohtani, Shohei",547973,single,L,Sinker,103.1,16,60.5,-8,1,1,0.9
"Ohtani, Shohei",656756,single,L,Sinker,93,4,100.3,-23,0,0,0.9
"Ohtani, Shohei",656786,home_run,L,Sweeper,81.4,448,110.2,28,1,2,2
"Ohtani, Shohei",641585,double,R,Cutter,87.3,372,118.3,18,1,1,1.25
"Ohtani, Shohei",434378,single,R,4-Seam Fastball,93.9,259,92.6,18,2,2,0.9
"Ohtani, Shohei",518397,single,L,Sinker,93.3,65,82.2,3,0,1,0.9
"Ohtani, Shohei",657277,double,R,Changeup,89.1,134,106,6,0,0,1.25
"Ohtani, Shohei",657277,single,R,Changeup,88.4,26,111.4,-4,0,0,0.9
"Ohtani, Shohei",682243,single,R,4-Seam Fastball,97.3,276,105.6,15,0,0,0.9
"Ohtani, Shohei",622491,double,R,4-Seam Fastball,96,367,105.1,19,5,5,1.25
"Ohtani, Shohei",663462,home_run,R,4-Seam Fastball,96.2,390,106.7,23,2,3,2
"Ohtani, Shohei",693433,single,R,Slider,88.6,185,87.6,13,0,0,0.9
"Ohtani, Shohei",630023,single,R,Sinker,91.1,73,106.5,3,1,1,0.9
"Ohtani, Shohei",630023,single,R,Split-Finger,85.8,220,114,12,0,0,0.9
"Ohtani, Shohei",675911,single,R,4-Seam Fastball,98.1,70,92.3,2,1,1,0.9
"Ohtani, Shohei",450203,single,R,4-Seam Fastball,95.2,164,113.3,9,2,2,0.9
"Ohtani, Shohei",621345,single,L,Cutter,91.2,152,96.9,8,3,3,0.9
"Ohtani, Shohei",621244,single,R,Changeup,80.5,229,95,11,0,0,0.9
"Ohtani, Shohei",666201,double,R,Sinker,94.1,121,113.6,4,0,0,1.25
"Ohtani, Shohei",592332,single,R,Split-Finger,86.7,226,73.8,22,1,1,0.9
"Ohtani, Shohei",592332,home_run,R,4-Seam Fastball,93.4,397,103.5,28,0,1,2
"Ohtani, Shohei",666159,home_run,R,4-Seam Fastball,94.8,435,116.9,22,6,7,2
"Ohtani, Shohei",666159,home_run,R,4-Seam Fastball,94.2,383,107.6,25,3,5,2
"Ohtani, Shohei",656605,home_run,R,Cutter,92.2,410,112.9,19,0,1,2
"Ohtani, Shohei",593334,triple,R,Changeup,84.7,77,110.5,3,3,4,1.6
"Ohtani, Shohei",622663,double,R,Changeup,87.1,377,111.7,17,0,0,1.25
"Ohtani, Shohei",650633,home_run,R,4-Seam Fastball,96.9,403,106.5,31,1,3,2
"Ohtani, Shohei",622663,single,R,4-Seam Fastball,95.4,132,108.6,7,0,0,0.9
"Ohtani, Shohei",664208,home_run,R,Cutter,90,411,105.4,27,7,8,2
"Ohtani, Shohei",519151,home_run,R,Slider,89.2,404,103.5,32,9,10,2
"Ohtani, Shohei",641585,single,R,4-Seam Fastball,91.9,206,87.9,14,2,2,0.9
"Ohtani, Shohei",641585,single,R,4-Seam Fastball,92,237,76.9,25,0,0,0.9
"Ohtani, Shohei",675627,home_run,R,Slider,84.2,433,105.2,29,2,4,2
"Ohtani, Shohei",675627,triple,R,4-Seam Fastball,94.9,198,113.1,11,0,0,1.6
"Ohtani, Shohei",681911,single,L,4-Seam Fastball,93.1,241,82.3,16,0,0,0.9
"Ohtani, Shohei",664062,single,R,4-Seam Fastball,91.6,78,104,3,0,0,0.9
"Ohtani, Shohei",669459,home_run,L,Slider,83.6,454,115.4,28,4,5,2
"Ohtani, Shohei",674072,home_run,L,Slider,83.9,493,115.1,29,0,1,2
"Ohtani, Shohei",608665,home_run,R,Slider,86.9,438,111.3,27,5,7,2
"Ohtani, Shohei",608665,single,R,Changeup,88.5,6,98.2,-17,5,5,0.9
"Ohtani, Shohei",608337,triple,R,Changeup,81,229,94.8,16,0,0,1.6
"Ohtani, Shohei",641871,single,R,4-Seam Fastball,95.9,129,102.2,5,4,4,0.9
"Ohtani, Shohei",656629,single,R,4-Seam Fastball,97,64,110.1,2,2,2,0.9
"Ohtani, Shohei",657053,home_run,R,Split-Finger,88.1,404,106.4,25,2,3,2
"Ohtani, Shohei",656629,home_run,R,4-Seam Fastball,95,418,110.8,35,0,1,2
"Ohtani, Shohei",656302,home_run,R,Slider,88.5,446,113,36,0,1,2
"Ohtani, Shohei",596295,triple,L,4-Seam Fastball,91.9,236,113.7,10,0,1,1.6
"Ohtani, Shohei",596295,single,L,Slider,85.8,106,82.7,7,0,0,0.9
"Ohtani, Shohei",502624,single,R,Changeup,84.4,166,79.1,15,6,7,0.9
"Ohtani, Shohei",607536,home_run,L,Sinker,86.9,434,103.1,26,2,3,2
"Ohtani, Shohei",607536,double,L,Sinker,88.3,321,115.5,16,0,0,1.25
"Ohtani, Shohei",663567,single,R,Changeup,88,143,110.5,7,4,4,0.9
"Ohtani, Shohei",425844,home_run,R,Curveball,69.7,422,117.1,22,1,3,2
"Ohtani, Shohei",664199,home_run,R,Changeup,88.4,437,110,30,7,8,2
"Ohtani, Shohei",663903,double,R,Sinker,93.8,201,106.1,10,0,0,1.25
"Ohtani, Shohei",656271,home_run,L,Slider,86.5,443,109.4,28,3,5,2
"Ohtani, Shohei",571760,single,L,4-Seam Fastball,94,224,86.2,16,1,1,0.9
"Ohtani, Shohei",519293,home_run,L,4-Seam Fastball,94.1,453,116.1,26,1,3,2
"Ohtani, Shohei",669391,single,R,Changeup,88.2,78,87,5,1,1,0.9
"Ohtani, Shohei",674003,double,L,Changeup,82.4,254,112.5,16,0,0,1.25
"Ohtani, Shohei",681982,home_run,R,Sinker,92.9,459,114.1,25,4,5,2
"Ohtani, Shohei",666142,home_run,L,Cutter,92.7,388,107,28,5,7,2
"Ohtani, Shohei",669302,single,R,Split-Finger,86.4,205,100.2,11,3,3,0.9
"Ohtani, Shohei",623167,single,R,Cutter,87.6,140,97.6,10,8,8,0.9
"Ohtani, Shohei",666374,single,R,Slider,88.1,223,93.6,17,6,6,0.9
"Ohtani, Shohei",693433,home_run,R,Sweeper,84.2,400,103,28,0,2,2
"Ohtani, Shohei",622491,double,R,Sinker,97.4,262,112.4,11,3,3,1.25
"Ohtani, Shohei",622491,home_run,R,Changeup,88.1,440,112.9,30,0,2,2
"Ohtani, Shohei",622491,single,R,Slider,84.9,3,67.7,-33,0,0,0.9
"Ohtani, Shohei",592767,single,L,Knuckle Curve,77.5,165,92.2,10,2,2,0.9
"Ohtani, Shohei",592791,double,R,4-Seam Fastball,93.9,351,109.4,18,0,0,1.25
"Ohtani, Shohei",669713,home_run,R,Cutter,88.9,374,103,24,0,1,2
"Ohtani, Shohei",664208,double,R,Curveball,75.6,334,97,27,1,2,1.25
"Ohtani, Shohei",664299,triple,R,4-Seam Fastball,93.5,340,111.2,18,0,1,1.6
"Ohtani, Shohei",592773,double,R,Split-Finger,89.2,337,94.1,25,2,3,1.25
"Ohtani, Shohei",664299,single,R,4-Seam Fastball,92.7,61,109.9,1,0,0,0.9
"Ohtani, Shohei",519151,single,R,4-Seam Fastball,95,34,102.3,-3,5,5,0.9
"Ohtani, Shohei",669854,single,R,Slider,86.6,36,96.4,-3,0,0,0.9
"Ohtani, Shohei",458681,home_run,R,4-Seam Fastball,93.4,459,111.8,30,6,8,2
"Ohtani, Shohei",458681,home_run,R,4-Seam Fastball,93.8,425,107,30,2,4,2
"Ohtani, Shohei",608337,home_run,R,4-Seam Fastball,94.2,435,110.2,30,1,2,2
"Ohtani, Shohei",691587,single,R,4-Seam Fastball,97.4,154,109.6,8,0,0,0.9
"Ohtani, Shohei",572020,home_run,L,Cutter,84.4,398,105.7,30,4,5,2
"Ohtani, Shohei",678394,single,R,Changeup,87.5,12,76.1,-13,1,1,0.9
"Ohtani, Shohei",641154,single,R,4-Seam Fastball,96.2,264,79.1,25,0,0,0.9
"Ohtani, Shohei",686973,home_run,R,4-Seam Fastball,94.2,414,102.5,33,1,2,2
"Ohtani, Shohei",669330,home_run,R,Changeup,85.5,378,100.3,32,0,1,2
"Ohtani, Shohei",543056,single,L,Sweeper,81.7,99,82.3,7,5,6,0.9
"Ohtani, Shohei",680570,home_run,R,Curveball,80.3,456,114.6,27,4,7,2
"Ohtani, Shohei",680570,single,R,4-Seam Fastball,98,81,99.6,3,1,1,0.9
"Ohtani, Shohei",670810,triple,R,Changeup,89.5,351,101.1,18,8,8,1.6
"Ohtani, Shohei",657508,single,R,4-Seam Fastball,96.1,260,84.1,17,9,9,0.9
"Ohtani, Shohei",661403,single,R,Slider,91.3,102,94.3,4,1,2,0.9
"Ohtani, Shohei",615698,double,R,4-Seam Fastball,94.1,273,93.5,15,1,2,1.25
"Ohtani, Shohei",519151,home_run,R,Curveball,82.1,408,102.6,31,2,4,2
"Ohtani, Shohei",686613,double,R,Cutter,93.3,370,110.2,20,3,4,1.25
"Ohtani, Shohei",686613,double,R,Knuckle Curve,82.4,12,100.3,-9,1,2,1.25
"Ohtani, Shohei",527048,single,L,Sinker,93.3,102,86.7,7,6,7,0.9
"Ohtani, Shohei",527048,single,L,Changeup,84.3,1,63.1,-44,0,0,0.9
"Ohtani, Shohei",656427,single,R,Cutter,91.4,81,113,4,4,4,0.9
"Ohtani, Shohei",571945,single,R,Sinker,91.4,56,108.8,1,1,2,0.9
"Ohtani, Shohei",606149,double,R,4-Seam Fastball,94.7,371,105.7,19,5,5,1.25
"Ohtani, Shohei",571945,single,R,4-Seam Fastball,94.5,11,107.2,-10,0,0,0.9
"Ohtani, Shohei",607067,home_run,R,Cutter,85.9,413,114.3,39,1,2,2
"Ohtani, Shohei",669203,single,R,Cutter,94.6,14,87,-6,0,0,0.9
"Ohtani, Shohei",665625,single,R,Slider,90.8,18,103.4,-5,3,3,0.9
"Ohtani, Shohei",642207,single,R,4-Seam Fastball,91.3,156,97.4,9,5,5,0.9
"Ohtani, Shohei",657265,single,R,4-Seam Fastball,92.2,30,111.8,-2,1,1,0.9
"Ohtani, Shohei",676664,double,L,4-Seam Fastball,93.5,171,102.9,7,0,1,1.25
"Ohtani, Shohei",676664,single,L,Sweeper,82.5,4,57.6,-28,0,0,0.9
"Ohtani, Shohei",642758,triple,R,Changeup,86.6,375,106.9,40,7,7,1.6
"Ohtani, Shohei",660261,single,R,4-Seam Fastball,99,176,103,7,8,9,0.9
"Ohtani, Shohei",663385,home_run,R,Sinker,94.5,401,103.9,34,9,11,2
"Ohtani, Shohei",686610,double,L,Changeup,82.6,34,104.3,-3,2,2,1.25
"Ohtani, Shohei",543475,home_run,R,Curveball,79.8,415,107.3,25,3,4,2
"Ohtani, Shohei",657031,single,L,Slider,85.2,9,81.3,-12,4,4,0.9
"Ohtani, Shohei",622251,single,R,Curveball,82.3,235,98,10,2,2,0.9
"Ohtani, Shohei",657376,home_run,R,Sweeper,88.7,391,116.7,19,0,2,2
"Ohtani, Shohei",678394,single,R,Slider,82.6,114,88.8,7,4,4,0.9
"Ohtani, Shohei",678394,single,R,4-Seam Fastball,96.5,201,105.6,12,0,0,0.9
"Ohtani, Shohei",601713,single,R,4-Seam Fastball,95.3,204,65.6,33,4,4,0.9
"Ohtani, Shohei",542947,single,L,4-Seam Fastball,88.7,214,107.4,8,6,7,0.9
"Ohtani, Shohei",670174,single,R,Cutter,89.7,214,77.3,18,2,2,0.9
"Ohtani, Shohei",680686,single,R,Cutter,89.6,227,79.1,23,0,0,0.9
"Ohtani, Shohei",579328,single,L,Slider,88,118,100.5,7,6,6,0.9
"Ohtani, Shohei",579328,home_run,L,Slider,89.3,397,108.6,23,3,5,2
"Ohtani, Shohei",621244,double,R,Changeup,80,180,80.4,16,1,1,1.25
"Ohtani, Shohei",605135,single,R,Curveball,70,226,91.1,20,3,3,0.9
"Ohtani, Shohei",657024,double,R,Split-Finger,86.3,337,101.6,23,3,3,1.25
"Ohtani, Shohei",662253,single,R,Slider,87.9,32,67.5,1,3,4,0.9
"Ohtani, Shohei",669923,home_run,R,Changeup,85.5,431,110.3,26,2,4,2
"Ohtani, Shohei",686610,home_run,L,Sweeper,80,447,110.8,27,5,6,2
"Ohtani, Shohei",670124,single,R,Cutter,89.3,37,100,-3,11,12,0.9
"Ohtani, Shohei",660261,single,R,4-Seam Fastball,99.1,338,99.3,21,2,3,0.9
"Ohtani, Shohei",666205,single,L,4-Seam Fastball,92,38,111.6,-3,0,0,0.9
"Ohtani, Shohei",592789,single,R,Cutter,87.8,212,67.5,40,4,4,0.9
"Ohtani, Shohei",592789,single,R,Curveball,75.7,145,98.4,11,3,3,0.9
"Ohtani, Shohei",477132,single,L,Slider,86.2,117,104.9,7,0,0,0.9
"Ohtani, Shohei",686610,single,L,Sweeper,79.8,229,73.2,22,0,0,0.9
"Ohtani, Shohei",661309,double,R,Sinker,94.1,291,117.2,13,2,3,1.25
"Ohtani, Shohei",668338,single,R,4-Seam Fastball,93.2,259,102.1,16,0,0,0.9
"Ohtani, Shohei",519043,single,L,Knuckle Curve,82.1,221,100.4,11,3,3,0.9
"Ohtani, Shohei",621368,single,L,4-Seam Fastball,97.1,2,54.4,-58,3,3,0.9
"Ohtani, Shohei",657248,single,R,Knuckle Curve,81,149,106.8,8,0,0,0.9
"Ohtani, Shohei",650204,single,R,Slider,87.4,4,107.7,-28,4,4,0.9
"Ohtani, Shohei",608344,single,L,Curveball,79.2,31,93.1,-3,1,2,0.9
"Ohtani, Shohei",661309,single,R,Changeup,85,186,109.7,10,1,1,0.9
"Ohtani, Shohei",621076,single,R,4-Seam Fastball,94.3,162,65.3,22,3,3,0.9
"Ohtani, Shohei",621076,double,R,Sinker,95.7,393,109.3,21,0,0,1.25
"Ohtani, Shohei",605164,single,R,4-Seam Fastball,89.6,278,100.9,14,0,1,0.9
"Ohtani, Shohei",656730,single,R,4-Seam Fastball,98.8,57,102.7,1,5,6,0.9
"Ohtani, Shohei",657746,single,R,4-Seam Fastball,93.6,32,101.3,-5,1,3,0.9
"Ohtani, Shohei",573204,single,L,4-Seam Fastball,94,141,107.8,7,3,4,0.9
"Ohtani, Shohei",600917,double,R,Cutter,89.7,206,104.4,13,3,3,1.25
"Ohtani, Shohei",656271,single,L,4-Seam Fastball,96.1,9,68.4,-17,2,2,0.9
"Ohtani, Shohei",641540,single,R,4-Seam Fastball,89.3,84,112.8,4,0,0,0.9
"Ohtani, Shohei",642701,single,R,Changeup,88.5,251,101.3,11,2,2,0.9
"Ohtani, Shohei",669302,double,R,4-Seam Fastball,95.9,208,102.6,10,0,0,1.25
"Ohtani, Shohei",571510,single,L,4-Seam Fastball,92.3,133,105.2,7,1,1,0.9
"Ohtani, Shohei",594835,single,L,4-Seam Fastball,89.3,121,95.5,8,3,3,0.9
"Ohtani, Shohei",669923,double,R,4-Seam Fastball,96.1,371,106.8,26,0,1,1.25
